data,hora,ocorrência,endereço,bairro,município,cod_tipo,descrição,cód. sub tipo,desc. sub tipo,sit. encontrada,descrição finalização,obs. finalização
11/04/2021,16:12:05,M2517717,"RUA VALDEMIR A V DOS SANTOS, 24 : EST",.LTM JAPUIRA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
11/04/2021,16:29:31,M2517732,"POV CAUEIRA, 2 :NUMERAL INFORMADO 0",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
11/04/2021,16:44:03,M2517752,"RUA MARIA DO CARMO SILVA, 401 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
11/04/2021,16:54:10,M2517768,"RUA ETELVINO OLIVEIRA, 190 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
11/04/2021,17:01:42,M2517776,"RUA VITORIA, 84 : EST",.LTM TIJUQUINHA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,RESOLVIDO NO LOCAL,
11/04/2021,17:26:20,M2517808,"RUA B JD UNIVERSITARIO I, 81 : EST",.PARQUE RESIDENCIAL UNIVER,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
11/04/2021,17:49:47,M2517832,"AV SAO LUIZ, 196 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
11/04/2021,17:50:04,M2517833,"RUA CARLOS LIMA, 4 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
11/04/2021,17:53:35,M2517840,"AV LOURIVAL BATISTA, 59 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,ENDEREÇO NÃO LOCALIZADO,
11/04/2021,18:28:25,M2517904,"RUA OITO CJ MARIA DO CARMO ALVES III, 58 : EST",.CJ HAB DRª MARIA CARMO,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
11/04/2021,18:39:07,M2517923,"RUA A CJ MANOEL CONDE SOBRAL, 25 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
11/04/2021,18:47:29,M2517938,"AV LOURIVAL BATISTA, 455 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
11/04/2021,18:52:03,M2517947,"RUA PRINCIPAL, 145 : EST",.A DEFINIR,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,"OCORRÊNCIA CANCELADA, CONFORME INSTRUÇÃO DE SERVIÇO Nº 01/2017 – GESTÃO PM/CIOSP"
11/04/2021,19:02:20,M2517966,"RUA JOAO GOIABA, 19 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,"OCORRÊNCIA CANCELADA, CONFORME INSTRUÇÃO DE SERVIÇO Nº 01/2017 – GESTÃO PM/CIOSP"
11/04/2021,19:07:15,M2517973,"RUA I CJ LAFAYETE COUTINHO, 24 : EST",.CJ HABITACIONAL LAF,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
11/04/2021,19:08:57,M2517977,"RUA A ALTO SANTO ANTONIO, 21 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,"OCORRÊNCIA CANCELADA, CONFORME INSTRUÇÃO DE SERVIÇO Nº 01/2017 – GESTÃO"
11/04/2021,19:11:39,M2517984,"RUA G LTM LAURO ROCHA, 69 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,"OCORRÊNCIA CANCELADA, CONFORME INSTRUÇÃO DE SERVIÇO Nº 01/2017 – GESTÃO PM/CIOSP"
11/04/2021,19:25:17,M2518006,"RUA DA BICA, 39 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇAO 01/2017
11/04/2021,19:28:53,M2518012,"RUA B CJ LUIZ ALVES I, 137 : EST",.LTM CRUZ ALVES I,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,,
11/04/2021,19:30:38,M2518013,"RUA ROSA DE SAROM, 958 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,"OCORRÊNCIA CANCELADA, CONFORME INSTRUÇÃO DE SERVIÇO Nº 01/2017 – GESTÃO PM/CIOSP"
11/04/2021,19:31:54,M2518018,"RUA CEMITERIO, 165 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,"OCORRÊNCIA CANCELADA, CONFORME INSTRUÇÃO DE SERVIÇO Nº 01/2017 – GESTÃO PM/CIOSP"
11/04/2021,19:38:32,M2518031,"RUA B UM CJ BRG EDUARDO GOMES, 2 :NUMERAL INFORMADO 0",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
11/04/2021,20:02:52,M2518083,"RUA A LTM VILLAS SAO CRISTOVAO, 185 : EST",.CJ RES VL SAO CRISTOVAO,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,"OCORRÊNCIA CANCELADA, CONFORME INSTRUÇÃO DE SERVIÇO Nº 01/2017 – GESTÃO."
11/04/2021,20:06:04,M2518090,"RUA B ROSA ELZE, 8 :NUMERAL INFORMADO 0",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,"OCORRÊNCIA CANCELADA, CONFORME INSTRUÇÃO DE SERVIÇO Nº 01/2017 – GESTÃO."
11/04/2021,20:14:42,M2518112,"RUA B D ROSA ELZE, 26 :NUMERAL INFORMADO 0",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,"OCORRÊNCIA CANCELADA, CONFORME INSTRUÇÃO DE SERVIÇO Nº 01/2017 – GESTÃO PM/CIOSP"
11/04/2021,20:15:11,M2518113,"RUA PREF JOAO AMARANTE, 84 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇAO 01/2017
11/04/2021,20:26:34,M2518133,"RUA OITO CJ MARIA DO CARMO ALVES III, 59 : EST",.CJ HAB DRª MARIA CARMO,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,"OCORRÊNCIA CANCELADA, CONFORME INSTRUÇÃO DE SERVIÇO Nº 01/2017 – GESTÃO PM/CIOSP"
11/04/2021,20:28:17,M2518140,"RUA GENILTON TELES SANTOS, 35 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,"OCORRÊNCIA CANCELADA, CONFORME INSTRUÇÃO DE SERVIÇO Nº 01/2017 – GESTÃO PM/CIOSP"
11/04/2021,20:40:12,M2518164,"RUA E CJ LAFAYETE COUTINHO, 12 : EST",.CJ HABITACIONAL LAF,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
11/04/2021,20:43:11,M2518169,"RUA BELA VISTA, 115 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇAO 01/2017
11/04/2021,21:09:18,M2518206,"POV COSTA, 466 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.5,EM VIA PUBLICA,,NADA CONSTATADO,
11/04/2021,21:12:55,M2518213,"RUA HERMILIO CARVALHO, 114 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇAO 01/2017
11/04/2021,21:28:46,M2518229,"RUA EGITO, 36 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇAO 01/2017
11/04/2021,21:46:16,M2518245,"RUA VALDIR MATOS, 35 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇAO 01/2017
11/04/2021,21:51:30,M2518247,"RUA IVO DO PRADO, 8 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇAO 01/2017
11/04/2021,22:08:33,M2518261,"RUA ALTO DA COLINA, 329 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇÃO 01/2017
11/04/2021,22:45:44,M2518304,"RUA JOAO PEDRO SANTOS, 309 : EST",.LTM TIJUQUINHA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
11/04/2021,22:49:59,M2518308,"RUA ROSA DE SAROM, 656 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
11/04/2021,23:15:12,M2518326,"RUA VALDIR MATOS, 2 :NUMERAL INFORMADO 0",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
11/04/2021,23:16:54,M2518328,"POV ARATICUM, 1019 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
11/04/2021,23:45:46,M2518346,"AV HILDETE FALCAO BATISTA, 42 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
12/04/2021,00:05:00,M2518351,"AV HILDETE FALCAO BATISTA, 58 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇÃO 01/2017
12/04/2021,00:07:59,M2518353,"POV ARATICUM, 1 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇÃO 01/2017
12/04/2021,00:09:57,M2518355,"POV CARDOSO, 209 : EST",.NI,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇÃO 01/2017
12/04/2021,00:14:21,M2518358,"RUA VALDIR MATOS, 65 ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇÃO 01/2017
12/04/2021,00:40:41,M2518373,"TRV B ROSA ELZE, 4 :NUMERAL INFORMADO 0",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇÃO 01/2017
12/04/2021,00:43:37,M2518375,"RUA I CJ LAFAYETE COUTINHO, 24 ",.CJ HABITACIONAL LAF,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇÃO 01/2017
12/04/2021,00:57:42,M2518380,"AV IRINEU NERI, 145 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,CONFORME INSTRUÇÃO 01/2017
12/04/2021,21:36:33,M2518594,"AV LOURIVAL BATISTA, 180 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
12/04/2021,21:58:14,M2518598,"AV IRINEU NERI, 124 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
13/04/2021,14:27:58,M2518722,"AV LOURIVAL BATISTA, 582 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
13/04/2021,14:56:25,M2518728,"AV LOURIVAL BATISTA, 171 :NUMERAL INFORMADO 1451",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
13/04/2021,17:44:40,M2518757,"RUA DOIS LTM ROSA DO OESTE, 239 : EST :NUMERAL INFORMADO 0",.LTM ROSA DO OESTE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
13/04/2021,18:52:28,M2518774,"RUA B CJ ARNALDO GARCEZ, 121 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
13/04/2021,18:58:11,M2518779,"AV DEP JOSE CONDE SOBRAL, 172 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
13/04/2021,19:30:12,M2518791,"RUA PRINCIPAL, 263 : EST",.A DEFINIR,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,0010
13/04/2021,19:40:47,M2518792,"RUA CEMITERIO, 95 ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,0010
13/04/2021,20:48:35,M2518820,"RUA E, 54 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
14/04/2021,00:36:33,M2518889,"RUA JOSE LUCIANO DE JESUS, 36 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
14/04/2021,12:22:11,M2518938,"RUA CAMPO, 93 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
14/04/2021,19:49:40,M2519032,"RUA SAO ROQUE, 24 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
14/04/2021,20:02:00,M2519044,"RUA VINTE E QUATRO DE OUTUBRO, 50 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
14/04/2021,21:24:38,M2519084,"RUA SEM DENOMINACAO, 142 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
15/04/2021,14:49:07,M2519215,"AV SAO LUIZ, 45 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
15/04/2021,22:58:23,M2519328,"RUA RIO BRANCO, 313 : EST",.LTM TIJUQUINHA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,NADA CONSTATADO,
16/04/2021,00:19:30,M2519337,"AV IRINEU NERI, 2 :NUMERAL INFORMADO 0",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
16/04/2021,12:20:23,M2519400,"RUA LARGO DO CAMPO, 2 :NUMERAL INFORMADO 0",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
16/04/2021,20:34:25,M2519505,"RUA PRINCIPAL, 160 : EST",.A DEFINIR,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
16/04/2021,21:11:37,M2519524,"AV SANEAMENTO, 582 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
16/04/2021,21:42:06,M2519541,"TRV Q LTM MADRE PAULINA, 23 : EST",.LTM MADRE PAULINA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
16/04/2021,21:50:42,M2519546,"AV DUPLA LTM VILAS SAO CRISTOVAO, 2 :NUMERAL INFORMADO 0",.CJ RES VL SAO CRISTOVAO,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
16/04/2021,22:07:44,M2519553,"RUA SAO DOMINGOS, 45 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
16/04/2021,22:24:52,M2519569,"RUA JOSE MOREIRA, 114 : EST",.LTM JACANA I,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
16/04/2021,22:54:16,M2519582,"AV DEP JOSE CONDE SOBRAL, 96 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
16/04/2021,22:58:19,M2519584,"AV LOURIVAL BATISTA, 183 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
16/04/2021,23:22:10,M2519589,"RUA JOSE DE ARAUJO, 449 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,RESOLVIDO NO LOCAL,
16/04/2021,23:26:17,M2519592,"AV IRINEU NERI, 86 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
16/04/2021,23:34:34,M2519597,"POV COSTA, 450 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
16/04/2021,23:37:49,M2519601,"RUA QUARENTA E QUATRO CJ BRG EDUARDO GOMES, 65 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,OCORRÊNCIA JÁ ATENDIDA,
16/04/2021,23:44:52,M2519604,"AV DEP JOSE CONDE SOBRAL, 156 : EST",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,OCORRÊNCIA JÁ ATENDIDA,
17/04/2021,00:23:53,M2519615,"RUA MESTRE JOSE VIEIRA SOUZA, 38 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,OCORRÊNCIA JÁ ATENDIDA,
17/04/2021,01:09:31,M2519627,"RUA NOSSA SENHORA DAS FONTES, 64 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,OCORRÊNCIA JÁ ATENDIDA,
17/04/2021,01:27:40,M2519638,"RUA O CJ LAFAYETE COUTINHO, 20 : EST",.CJ HABITACIONAL LAF,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,,
17/04/2021,02:38:10,M2519655,"RUA NOSSA SENHORA DAS FONTES, 9 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
17/04/2021,11:10:28,M2519744,"POV GRAVATA, 2 :NUMERAL INFORMADO 0",.NI,.ITAPORANGA DAJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,SOLICITANTE NÃO INF. O SUFICIENTE,.
17/04/2021,11:48:59,M2519759,"ROD JOAO BEBE AGUA, 2 :NUMERAL INFORMADO 0",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,SOLICITANTE NÃO INF. O SUFICIENTE,.
17/04/2021,13:03:20,M2519784,"AV SAO LUIZ, 110 : EST",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
17/04/2021,15:12:19,M2519837,"RUA B ROSA ELZE, 56 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,ENDEREÇO NÃO LOCALIZADO,
